number	number_sup	trip	trip_sup	onboard_at_departure	death_at_cape	left_at_cape	onboard_at_cape	death_during_voyage	onboard_at_arrival
3868		6		111	3	2	1	4	107
3869		3		186	18	51	37	35	138
3870		3		249	10	102	5	10	141
3872		5		111	17	9	15	11	81
3873		2		193	7	31	8	8	153
3874		4		113	14	14	18	23	79
3875		5		164	14	19	11	11	145
3876		2		280	3	20		21	241
3877		3		180	7	20	2	6	157
3878		1		198	16	30	5	22	151
3879		1		233	1	10	7	1	230
3880		8		217	10	19	5	37	168
3881		4		245	25	56	11	15	185
3882		4		293	8	24	7	8	268
3883		6		162		33	13	2	140
3884		7		193	9	22	4	13	162
3885		5		180	5	39	4	3	142
3886		5		298	30	47	28	33	245
3888		4		246		33	3	23	172
3889		1		178	26	17	1	12	148
3891		4		170	18	27		8	135
3892		3		196		30		4	162
3893		4		196	7	11	2	21	166
3895		6		159	3	3	3	6	153
3896		4		191	49	33	15	25	148
3897		1		166	47	29	22	16	143
3898		5		209	15	54	27	33	150
3899		3		134	51	24	53	55	108
3900		4		211	12	57	2	21	136
3901		5		182	43	35	29	26	150
3902		4		200	77	32	45	77	136
3903		5		164	20	51	47	15	146
3905		1		153	8	43	34	16	128
3906		2		210	16	60	47	24	172
3908		3		195	2	34		7	154
3909		3		199	22	47	7	19	140
3910		6		181	5	36	10	12	143
3911		3		192	27	59	6	22	117
3912		3		215	5	57	2	16	150
3913		1		195	33	26	1	19	151
3915		1		241	12	72	2	11	160
3916		1		199	5	4		3	192
3917		1		237	8	26	3	10	203
3919		5		211	48	22	3	29	160
3921		1		219	54	73	2	34	113
3923		4		176	3	14	4	10	329
3924		1		179	13	20	23	8	174
3925		6		149	4	14	1	5	131
3926		2		181	22	19	21	16	159
3927		7		167	39	30	17	25	129
3928		5		129	8	7		3	125
3929		1		168	27	36	27	27	132
3930		5		162	12	22	31	19	153
3931		1		153	2	11	10	13	136
3932		5		195	12	30	8	19	154
3933		1		158	3	8	7	9	154
3934		1		167	32	29	10	24	124
3935		1		195	11	7	1	6	183
3936		3		110		36	28		102
3937		6		219	33	75	12	20	135
3938		1		185	3	48	1	8	136
3939		3		262	20	49	11	12	209
3940		1		196	54	38	40	28	171
3941		5		170	7	11	1	5	155
3942		1		262	63	48	17	39	187
3943		5		183	35	26		18	139
3945		4		211	10	46	6	13	161
3946		2		271	5	27	12	11	245
3949		1		238	5	31	1	6	208
3950		3		174	13	30	39	20	163
3951		4		158	2	12	12	2	156
3954		2		82	10	4	66	4	140
3955		1		143	5	8	8	8	135
3956		2		139	5	12		6	132
3957		1		191	9	13	1	7	173
3958		7		149	5	3	1	7	140
3961		1		252	2	11	8		153
3968		1		299	3	6	2		189
3971		3		293	3	12	9		180
3990		2		197	11		18		111
3991		4		270	8				146
3992		3		177	12	45	26	37	121
3995		5		159	11	25	22	35	121
4004		1		285	37			52	163
4006		1		262	22			46	189
4011		5		243	3	27	3	48	171
4012		5		220	12	63	30	24	163
4016		2		259	6				133
4021		3		316	14				171
4024		2		290	33				156
4026		1		297	20		2		154
4029		7		262	67		16		157
4033		2		292	12				150
4038		4		235	9	9		12	141
4040		6		367	44	32		57	
4042		2		285	19	50		24	142
4043		2		277	57				172
4045		4		216	1	13	3	1	201
4046		4		259	27				154
4048		5		304	2		1		181
4050		3		254	12				146
4054		2		281	15		10		164
4057		4		290	29				138
4063		1		306	7				193
4070		4		371	43	22	67	48	253
4076		5		252	13	20		33	140
4077		5		349	6	20			224
4078		3		207	31	87	79	36	185
4080		2		194	46	96	47	51	158
4081		2		187	7	18			164
4082		7		306	9	49	69	14	210
4083		6		165	45	64	23	49	136
4084		4		198	140	27	56	141	154
4085		4		206	146	67	56	148	134
4086		2		177	11	59	22	24	148
4087		1		176	51	29	2	54	138
4088		2		185	52	38	5	54	153
4089		2		252	57	49	19	66	206
4090		5		160	41	20	9		130
4091		3		226	80	72	4	82	146
4092		2		224	80	39	14	83	181
4093		1		196	51	28	1	59	131
4094		2		240	54	34	2	60	199
4095		1		264	168	73	62	170	138
4096		4		206	93	30	11	112	152
4097		4		196	98	36		98	135
4102		3		140	10	20	22	13	129
4103		2		125	48	21	74	48	130
4105		2		167	45	52	47	45	117
4108		3		252	116	46		119	85
4115		2		195	28	51	3	28	119
4116		4		266	141		19	145	133
4133		1		239	20	30		25	66
4138		4		211	52	40		51	117
4139		2		272	59	50		61	141
4140		4		225	36	49		50	138
4145		3		259	44	24			147
4146		1		244	55	39			135
4150		1		264	39	39			130
4156		6		167	139	20	144	152	137
4168		3		131	40	38	59	48	107
4170		5		163	48	37	19	51	110
4172		3		174	31	34	14	32	145
4173		5		163	79	43	73	82	122
4174		2		149	11	39	28	43	130
4175		4		173	29	76	37	29	134
4177		1		249	55	24	25	57	140
4178		1		280	32	46	1	34	174
4179		1		212	9	14	32	25	170
4180		2		172	28	18	41	29	172
4181		1		203	14	46		17	189
4182		2		247	47	18	29	60	202
4184		1		183	100	69	34	119	138
4185		1		170	20	35	42	25	156
4186		2		265	17	85	1	19	183
4187		1		241	42	33	3	46	187
4188		1		150	5	20	1	6	158
4189		1		270	163	19	36	166	162
4190		4		218	129	65	52	132	160
4191		2		225	1	56	1	3	184
4193		3		237	44	50	52	48	207
4203		3		174	15	50	19	29	133
4204		4		198	38	94	101	65	143
4205		5		178	8	23	36	12	175
4206		5		117	2	11	23	4	121
4208		1		199	8	65	78	10	195
4210		1		230	1	8	14	17	220
4211		6		168	9	17	4	10	155
4212		4		139	22	12	2	28	238
4213		5		200	9	31	28	54	174
4214		4		268	20	58	33	37	224
4215		1		185	4	24	27	23	170
4216		6		256	11	41	13	20	201
4217		1		211	2	10	1		202
4218		2		259	22	17	7	28	238
4219		1		273	4	41	1	44	208
4220		1		189	6	10	25	6	196
4221		2		195	5	25	19	15	185
4222		1		202	8	80	9	26	142
4223		1		261	7	26	41	50	220
4225		1		317	2	39		28	235
4226		2		223				29	194
4228		3		131	12	18	56	15	154
4231		2		195	7	62	87	8	212
4248		1		271	15		13		188
4250		1		262	3		17		170
4258		1		222	10				153
4260		1		126			19		127
4262		4		185	6	2	28	7	204
4263		4		169	19	31	41	23	156
4264		2		159	5	27	32	13	151
4265		2		118	3	8	20	4	126
4290		4		157	1	17	21	2	159
4315		2		169	4	2	17	5	179
4369		6		158	22			34	106
4372		4		222	66	77	60	83	129
4374		6		168	24	54	46	63	111
4375		4		274	9	90	15	87	133
4376		6		196	19	56	8	73	115
4377		6		146	3	40	43	84	101
4378		4		153	5	33	11	13	139
4379		3		64	1		8	9	57
4380		1		225	4	75	4	5	178
4381		1		280	18	71	55	72	159
4382		3		260	4	74		8	192
4384		3		190	7	24	26	11	178
4385		1		200	2	58	32	44	155
4387		5		182	3	44	1	5	136
4388		2		169	4	38	2	22	128
4392		5		125	108	80	165	126	107
4395		2		272	142	84	74	185	90
4396		1		132	51	80	47	67	117
4398		3		178	73	102	69	88	119
4411		1		149	3	3			155
4415		1		189	5	20			170
4417		4		228	7	77	8	13	146
4427		1		179	3	11			202
4429		5		183	3	6			113
4432		1		254	22	126	40	27	141
4433		1		308	9	10			270
4436		1		220	5	22		7	191
4443		1		110	1	3			91
4445		1		167	3	15			160
4447		1		201	4	30			200
4493		7		204	5	33			148
4519		2		273	36	61			122
4524		1		128	9	25			89
4529		1		199	4	20			187
4539		1		269	6	14			162
4542		1		220	4	34			189
4550		1		275					181
4559		1		166	3	12			159
4560		2		164	4	10			164
4562		1		193	32	60			136
4574		2		114	76	54			88
4575		1		280	11	75			184
4576		1		120	3	20			98
4586		1		176	3	28			151
4587		2		190	11	18			167
4606		2		230	53	7			194
4607		5		207	24	50			169
4611		2		132	19	100			100
4612		2		80	1	6			102
4613		1		175	1	24			156
4616		1		254	21	49			178
4617		2		143	15	36			122
4618		1		205	11	32			181
4620		1		208	2				174
4621		3		119	17	7			57
4622		1		194	5	15			168
4623		1		215	7	17			207
4624		3		199	4	15			174
4625		2		213	3	9			204
4628		1		162	30	30			114
4629		3		229	4	12			138
4631		1		229	3	16			211
4633		4		93	13				161
4634		1		192	5	15			177
4639		3		168	9	38			151
4640		4		205	22	35			127
4642		2		130	1	30			103
4643		3		72	5	50			79
4645		1		181	3	15			165
4646		2		195	12	50			158
4650		1		228	4	6			205
4651		1		214	7	24			198
4652		3		231	2	9			215
4653		2		214	21	42			185
4655		2		288	2	24			243
4656		2		278	3	70			202
4658		2		215	13	54			190
4659		1		179	3	16			157
4660		1		243	53	34			165
4662		1		178	36	19			149
4663		2		213	13	55			191
4668		1		204	7	14			185
4669		3		178	2	20			185
4670		2		221	52	130			124
4672		2		125	5	14			116
4673		3		172	8	19			144
4693		1		182	36	50			124
4695		2		338	4	45	31	92	186
4697		4		119	10	47			99
4699		2		77	2	17			86
4701		2		165	8	12			209
4703		3		162	3				147
4704		2		212	4				149
4705		1		202	1				185
4708		3		179	6				240
4709		1		331	1				98
4712		1		211	17	80			146
4714		1		275	5				247
4715		2		214	16	40			171
4726		2		215	6	24			264
4750		3		124	16	55	6		125
4751		1		195	18				172
4755		1		196	13	21			188
4756		5		307					276
4759		1		176	3				172
4760		1		188	6	9			174
4762		1		212	1	12	17		199
4769		2		204	6				
4775		3		47					
4781		3		62					
4782		1		227					
4784		2		181					
4785		2		195					
4788		1		99					
4789		1		173					
5382		5		130					
5383		5		99					
5384		4		127					
5385		8		107					
5401		5		126					
5402		1		120					
5403		3		121					
5404		6		103					
5405		5		148					
5446		3		109					
5655		4		100	64				
5660		3		94					
5662		5		114					
5663		2		104					
5664		3		98					
5665		3		108					
5666		3		102					
5670		1		113					
5671		1		127					
5673		3		118					
5675		1		60					
5676		1		112					
5677		1		111					
5678		1		126					
5679		1		48					
5680		1		101					
5681		1		86					
5682		1		95					
5683		3		102					
5684		2		16					
5685		1		90					
5686		3		135					
5687		3		57					
5690		1		95					
5692		2		85					
5693		3		87					
5694		1		118					
5695		1		76					
5696		3		130					
5697		3		107					
5698		4		115					
5699		3		79					
5702		1		83					
5703		2		135					
5704		1		53					
5705		1		64					
5706		1		50					
5707		2		120					
5708		1		114					
5709		1		108					
5710		4		107					
5711		4		98					
5712		4		105					
5714		4		85					
5715		1		12					
5716		1		15					
5717		1		116					
5720		2		87	1				
5721		2		129	6				
5722		2		129	2				
5723		2		102	7				
5724		2		105	12				
5725		1		56	1				
5726		2		114	5				
5727		2		48	2				
5728		2		22					
5729		1		122	3				
5732		1		60					
5733		3		118					
5734		2		112					
5735		1		102					
5736		1		1109					
5737		4		106					
5738		2		80					
5740		1		126					
5741		4		122					
5742		3		110					
5743		1		118					
5744		4		106					
5745		4		115					
5746		2		94					
5747		2		112					
5748		2		102					
5750		4		92					
5751		1		89					
5752		5		96					
5753		2		64					
5754		1		62					
5755		3		118					
5756		3		23					
5757		2		112					
5758		5		115					
5759		5		109					
5760		1		81					
5761		2		70					
5762		1		58					
5764		2		96					
5765		4		99					
5766		1		72					
5767		1		96					
5768		4		115					
5769		3		121					
5770		1		108					
5771		2		119					
5772		1		37					
5773		2		117					
5774		5		137					
5776		1		59					
5777		1		85					
5778		1		66					
5779		1		32					
5780		3		118					
5781		5		100					
5782		4		116					
5783		4		121					
5784		6		119					
5785		3		120					
5786		5		116					
5787		1		131					
5788		6		111					
5789		1		57					
5815		2		42					
5829		2		64					
5830		2		78					
5831		4		111					
5832		1		62					
5833		1		87					
5873		6		95	2	21			
5879		1		60	1	10			
5880		1		67	5	6			
5882		3		72	3				
5884		1		18					
5886		1		81					
5887		3		95					
5888		1		55					
5889		4		90					
5894		3		80	3	14			
5895		4		85	3	20			
5896		1		80	2	14			
5897		1		65	3	21			
5898		2		80					
5899		3		85	1	11			
5900		1		94	1	10			
5901		1		83	3				
5902		3		74	1				
5903		2		98	2	8			
5905		2		87	3	6			
5906		1		85	4				
5907		2		100	3	7			
5908		4		90	2	2			
5909		1		95	10				
5910		3		95	2	4			
5912		2		65	2	6			
5913		1		70	2	2			
5914		2		60	1				
5915		2		70		6			
5916		1		85	3	10			
5917		1		92	3	14			
5918		3		110	16	80			
5919		3		68	2	2			
5920		3		70					
5921		3		32					
5922		4		100	2	3			
5923		1		85	2	18			
5924		1		70	1	6			
5925		1		85	7	7			
5926		2		80	2	11			
5927		1		70	2	11			
5928		2		90					
5929		2		90	2	8			
5930		1		75					
5931		1		70					
5932		1		85					
5933		3		70					
5934		2		70	5				
5935		1		100	5	15			
5936		1		85		15			
5937		1		85	8	8			
5938		1		85	1	8			
5939		1		85	5	15			
5940		3		100	2	6			
5941		1		100		9			
5942		2		70	1				
5947		1		75					
5948		1		85	2				
5950		2		70					
5951		1		70					
5952		4		90					
5953		1		90					
5954		3		70					
5955		1		78					
5956		2		105					
5957		2		90					
5958		1		70					
5959		2		95					
5960		1		30					
5962		5		105					
5963		1		70					
5964		2		70					
5965		1		70					
5966		1		105					
5967		1		105					
5968		2		105					
5969		2		90					
5970		3		105					
5971		1		90					
5972		2		90					
5973		2		90					
5976		1		70					
5979		3		40					
5980		1		50					
5981		1		87		7			
5983		1		95	4	20			
5984		1		83					
5985		2		89	5	13			
5986		2		86	6	5			
5987		1		68	1	3			
5987	A	2		94	5	4			
5988		4		112	3	7			
5989		2		78	8	10			
5993		2		90		10			
5994		2		90	1	8			
5997		1		33		4			
5999		1		33		3			
6000		2		90	3	3			
6001		2		90	2	4			
6002		2		90	2	5			
6003		2		107	2	2			
6004		2		90	3	3			
6005		1		105	2	3			
6006		2		90		15			
6009		2		73	2				
6010		1		70	4	2			
6016		1		35					
6018		1		90	4	11			
6019		3		90	4	15			
6020		2		103	5	40			
6021		3		70	3	9			
6022		3		90	3	12			
6023		4		70	1	12			
6024		5		105	7	13			
6025		4		70		12			
6026		3		99	5	8			
6032		1		71					
6033		2		70	4	5			
6034		3		77					
6035		2		50					
6037		3		105	4	4			
6038		3		105	3	6			
6039		1		75	2	5			
6040		1		50		7			
6041		2		90	4	3			
6042		2		70	3	8			
6043		1		55		3			
6044		1		105	2	18			
6045		3		90	5	3			
6046		2		105	3	10			
6047		1		70	2	5			
6048		3		90					
6053		3		90	1	6			
6054		2		90		3			
6055		1		60	2				
6056		1		60	2	3			
6057		1		50					
6058		4		70	3	11			
6059		3		90	4	9			
6060		4		70	1	10			
6061		3		90	4	12			
6062		3		90	3	6			
6063		1		60	2	8			
6064		4		90	2	14			
6065		3		70	1	9			
6066		1		105	3	17			
6067		5		90		12			
6070		2		70		4			
6073		3		90		12			
6074		1		70					
6075		2		90	4	14			
6076		1		60	3	8			
6077		1		70	2	2			
6078		2		50	1				
6079		3		90	2	11			
6080		4		90	4	23			
6081		3		90	2	8			
6082		2		105	4	10			
6083		4		90	8	13			
6084		2		70	1				
6085		4		105	4	11			
6086		4		90	4	9			
6087		4		90	2	9			
6088		4		90	6	7			
6089		6		105	4	11			
6094		1		46					
6095		3		56	4	4			
6096		1		50					
6097		1		70	6	13			
6098		3		90	1	8			
6099		2		60	2	3			
6100		2		60	1	2			
6101		3		90	1	10			
6102		4		90	3	15			
6103		3		105	6	13			
6104		1		90	4	13			
6105		2		105	5	9			
6106		4		90	6	9			
6112		2		70	4	6			
6113		5		70	3	4			
6114		4		90	2	5			
6115		3		70	2	4			
6116		2		70	10	6			
6118		3		90	3	7			
6119		4		90	5	15			
6120		3		70	1	13			
6121		3		90	6	9			
6122		2		65	1				
6123		1		90	4	4			
6124		1		90	3				
6125		4		90	5	3			
6126		1		90	2	6			
6130		4		91	7	8			
6131		2		70	4	6			
6132		1		70	2	12			
6133		5		91	8	10			
6134		1		50		5			
6136		4		90	3				
6137		2		65	1				
6138		3		65	1				
6139		2		90					
6140		1		105	2				
6141		1		90	2	2			
6142		5		90	2	12			
6143		4		105	2				
6144		3		105	3	3			
6148		2		65					
6149		2		65					
6150		4		90					
6151		3		65					
6153		2		90	2	7			
6154		1		90	5				
6155		5		90	5				
6156		4		90	5	3			
6157		3		105	4	16			
6158		1		70	1	7			
6165		1		65	1	5			
6166		1		65	2	4			
6167		1		70	1	8			
6169		2		90	5	6			
6170		3		65	3	8			
6171		1		105	1	8			
6172		2		90	2	7			
6173		1		90	1	11			
6174		5		105	4	8			
6175		5		90	3	3			
6176		1		65	1	3			
6177		4		60	3	5			
6185		1		64	4	6			
6187		1		65	2	12			
6188		1		90	1	7			
6189		1		105	3	13			
6190		1		90	2	9			
6191		4		65	2	6			
6192		2		65	4	11			
6193		1		90	3	5			
6194		3		65	1	10			
6195		3		90	6	20			
6201		2		90	1				
6202		1		90	3	18			
6203		1		65	4	20			
6209		1		65	2	12			
6210		6		90	2	2			
6211		3		90	2	2			
6212		4		90	1	7			
6213		2		50	1	2			
6215		1		145	2	17			
6216		2		105	3	22			
6217		6		90		16			
6218		1		90		13			
6219		5		90	3	13			
6228		1		65	1	12			
6229		1		70	1	8			
6230		1		80					
6232		1		50		2			
6233		2		105	3	6			
6234		4		65	2	3			
6235		2		105	3	13			
6236		2		90	4	7			
6237		1		105	3	8			
6238		1		107					
6239		6		105	8	14			
6240		1		90	1	6			
6241		2		90					
6248		1		65	1	1			
6249		2		90	4	3			
6251		1		145	3	12			
6252		4		65	1	11			
6253		1		65		4			
6254		3		90	1	9			
6255		3		50		1			
6256		2		90	3	12			
6257		1		90	2	12			
6258		2		70	1	4			
6259		6		105	7	10			
6260		5		105	1	14			
6261		1		65	1	4			
6269		3		100		6			
6270		3		100	1	6			
6271		1		80	2	6			
6273		3		105	1	6			
6274		2		90	5	14			
6275		7		90	4				
6276		1		90	1	6			
6277		2		65	2	8			
6279		2		65	5	5			
6280		2		145	2	3			
6281		1		65		11			
6287		4		100					
6288		1		80					
6290		4		65	5	6			
6291		2		65	1	6			
6292		2		65	1				
6293		3		65	1				
6294		3		90	3				
6295		4		90	3	15			
6296		2		65	3	15			
6297		2		65	3	8			
6298		2		65	2	15			
6299		1		90	4	6			
6300		2		90	4				
6307		1		75	2				
6308		6		100	2	3			
6309		2		70	1				
6310		4		105	4	7			
6311		3		65	2				
6312		6		105	3	8			
6313		2		115	7				
6314		4		90	2	11			
6315		1		90	2	11			
6316		2		65	2	3			
6317		8		90	2	6			
6318		5		65	2	6			
6319		1		65	4	2			
6320		6		90	2	4			
6321		2		105	3	8			
6322		3		90	3				
6323		2		65	5				
6324		1		45		3			
6325		5		90	4	7			
6326		3		105	3	16			
6334		2		70	3	1			
6335		3		75	2	5			
6336		3		75	2	10			
6340		3		60	1	7			
6341		1		60		3			
6342		2		45	1				
6343		1		105	2	6			
6344		1		95	1	8			
6345		3		95	1	7			
6346		3		60	1				
6347		2		80	1	14			
6348		3		60	1	10			
6349		1		95	2	14			
6350		4		60	4	4			
6351		3		80	5	10			
6352		3		80	2	13			
6353		3		60	3	2			
6354		3		80	6	5			
6355		3		80	2	3			
6356		3		80	6	14			
6362		5		65	1	3			
6363		1		65	3	9			
6364		2		65	2	1			
6365		1		60		2			
6366		5		60	2	9			
6367		3		60	2	5			
6368		1		95	6	7			
6369		4		80	4	6			
6370		4		80	6	10			
6371		3		60					
6372		1		80	6	4			
6373		1		60	4	15			
6374		1		45	2	2			
6375		2		80	8	4			
6376		5		95	2	8			
6377		3		95	1	16			
6378		6		80	2	6			
6379		3		60	3	12			
6381		7		95	2	6			
6382		6		80	2	12			
6383		4		95	1	1			
6384		1		105					
6385		3		94					
6386		2		95					
6387		1		95					
6388		1		77					
6389		2		77					
6390		1		65					
6391		1		65					
6392		1		60					
6393		1		70					
6396		1		60	2	2			
6397		3		95	4	3			
6398		2		95	3	3			
6399		2		80		10			
6400		1		80	1	14			
6401		3		80	3	9			
6402		1		80	1				
6403		2		60	2	6			
6404		1		60	1				
6405		2		45					
6406		4		95	4				
6407		4		60		4			
6408		2		95	4	6			
6415		1		90		5			
6416		3		90	2	5			
6417		3		70	1	1			
6418		4		85		3			
6419		4		100	3	9			
6420		3		60	3	9			
6421		2		85	1	3			
6422		2		100	7	8			
6423		3		60	1	9			
6424		3		85	1	5			
6425		1		100	2	12			
6426		5		60		4			
6427		4		85	1	6			
6430		2		60		4			
6431		3		85	1	7			
6432		3		85	3	8			
6433		1		100	5	17			
6434		2		60	3				
6440		2		70		6			
6441		1		70					
6442		5		110		1			
6443		2		70		3			
6444		1		110	2	1			
6445		4		60		4			
6446		2		45					
6447		3		80		2			
6454		1		95	1	6			
6455		4		60	2	6			
6456		1		95	3	9			
6457		6		60	1	12			
6458		1		60	1				
6459		5		80					
6460		3		95	4	15			
6461		4		80					
6462		2		45					
6463		5		80	2	6			
6464		1		60	3				
6465		3		95	2	6			
6466		5		95	4	13			
6467		1		75	1	14			
6468		1		95	4	15			
6469		4		95	4	8			
6470		1		75	3	9			
6471		2		95	3	4			
6472		2		66	1	4			
6473		1		80	1	2			
6474		3		66	1	4			
6475		2		66	1	7			
6476		1		66	1	5			
6477		1		66		4			
6487		6		100	2	19			
6488		3		100	2	11			
6489		4		65	2	10			
6490		3		65	1	7			
6491		1		100	3	11			
6492		1		50		3			
6493		5		100	4	8			
6494		2		85		10			
6495		2		100	2	23			
6496		2		85	2	19			
6497		2		65					
6498		5		85	3	16			
6499		1		85	6	15			
6500		2		100	5	10			
6501		1		85		12			
6502		3		66	1	8			
6503		3		85	5	2			
6504		1		90	1	5			
6505		3		90		10			
6506		1		90	1	8			
6507		1		80					
6508		1		105					
6509		1		80		3			
6510		4		90					
6511		1		80		2			
6512		4		70					
6513		5		90					
6521		2		105					
6522		1		70					
6523		2		90	3	8			
6524		2		70	1	5			
6525		1		70	1	5			
6526		1		70	2	7			
6527		6		90	2	12			
6528		5		70	1				
6529		3		50		3			
6530		3		70	3	5			
6531		5		90	3	10			
6532		6		90	1	12			
6533		4		105	16	18			
6534		1		75		2			
6535		1		75	3	2			
6536		2		75	2	3			
6537		5		75	2	2			
6538		3		66		4			
6539		2		80	1	9			
6551		2		94		10			
6565		1		99	4	4			
6566		1		98	1	3			
6568		1		85	1	5			
6570		3		80		3			
6572		3		110		3			
6574		2		102	5	2			
6575		1		150	3	28			
6576		2		96		16			
6577		4		96	2	15			
6578		2		96	3	3			
6579		4		125	4	12			
6580		6		150	7	18			
6581		3		125	7	15			
6582		4		96	3	9			
6583		5		150	3	8			
6584		1		50	2	1			
6589		3		125	3	15			
6590		4		96	1	2			
6591		2		96	1	5			
6592		1		150	1	15			
6593		3		125	3	3			
6594		1		150	5	12			
6595		2		90	4	8			
6596		1		110	1	5			
6597		1		110		5			
6599		4		90	1	5			
6600		1		80	1	3			
6631		1		15	3	4			
6632		1		20	3	3			
6633		4		20	1	4			
6634		2		20	2	5			
6635		1		20	2	6			
6636		1		80	1	6			
6665		3		15	3	8			
6666		2		15	3	4			
6667		5		20	6	15			
6668		2		15	3	10			
6669		1		20	4	21			
6670		1		4					
6671		2		15	2	6			
6672		3		15		6			
6673		4		15	5	11			
6674		5		15	1	7			
6675		1		81	5	6			
6676		3		60	1	9			
6677		4		85	3	12			
6678		3		98	3	16			
6679		3		80	6	9			
6680		3		55	1	5			
6681		1		64	2	6			
6682		6		100	1	13			
6683		1		63	1	11			
6684		3		14		11			
6695		2		85	2	7			
6701		2		78		7			
6702		1		78	3	16			
6703		2		67		11			
6704		1		68	3	6			
6705		5		70	4	10			
6706		1		78	1	2			
6708		4		20	2	12			
6709		3		20	4	14			
6710		3		12					
6711		4		15	3				
6712		3		12	5	2			
6713		5		12		12			
6714		2		15	8				
6715		8		20	6	9			
6716		3		15	5	9			
6717		5		21	2	14			
6718		5		12	4	2			
6719		3		12	1	8			
6730		1		105	5	6			
6731		3		78	2	8			
6732		3		105	2	7			
6733		1		102	2	2			
6735		2		84	1	11			
6736		3		81	3	5			
6737		4		65	1	4			
6738		2		58		16			
6739		3		65	1	8			
6740		3		84	1	5			
6741		1		64					
6742		5		37	2				
6743		2		64	1	11			
6744		7		99	2	4			
6745		3		81	2	6			
6750		2		85	3	10			
6752		2		84	1	13			
6753		6		101	5	6			
6755		2		95	3	8			
6756		3		92	5	16			
6758		4		93	4	6			
6759		3		90	4	2			
6760		1		70	3	1			
6761		1		58	1	6			
6762		4		7	2	20			
6763		4		4	2	5			
6764		6		4	1	6			
6765		4		6	4	4			
6766		3		4	3	2			
6767		5		7	3	14			
6768		4		4	2	12			
6769		5		6	1	10			
6770		4		6	4	10			
6771		2		4	2	12			
6772		4		125	2	15			
6773		1		91	15	15			
6774		6		93	4	14			
6775		1		56	1	4			
6776		4		94	5	12			
6778		1		58	5	6			
6790		2		79	1	6			
6791		3		77					
6792		5		20	5	17			
6793		1		16	3	8			
6794		5		24	3	13			
6795		2		2		1			
6796		4		20	6	12			
6797		7		24	4	28			
6798		4		17	3	8			
6799		3		20	5	10			
6800		2		16	4	5			
6801		8		24	2	15			
6802		1		20	1	3			
6803		1		16	2	6			
6804		1		21		15			
6805		3		19	1	6			
6807		3		16	3	4			
6808		3		6	11	30			
6813		5		49	2	7			
6814		4		49	4	8			
6815		2		78	3	2			
6816		4		113	3	15			
6817		5		110	5	15			
6818		1		92	1	14			
6819		4		66	2	10			
6820		3		80	3	15			
6821		5		96	3	11			
6822		4		71	1	6			
6823		7		113	4	15			
6824		4		73	4	22			
6825		5		112	9	20			
6826		5		87		10			
6827		6		108	4	17			
6828		6		92	2	9			
6829		1		116	2	6			
6830		3		110	1	11			
6831		1		112	1	4			
6836		7		71	3	4			
6837		3		86	6	5			
6838		4		87	6	7			
6839		2		70	7	5			
6840		3		97	5	3			
6841		1		72	1	1			
6842		4		71	1	8			
6843		3		69	1	11			
6844		1		76	9	11			
6845		4		2					
6846		2		93	5	9			
6847		2		83	1	11			
6848		4		85	3	8			
6849		4		106	1	6			
6850		4		84	3	7			
6851		1		95	2	7			
6852		2		95	1	6			
6853		4		67		9			
6854		5		95	4	9			
6855		3		57	1	1			
6856		3		95	2	5			
6857		5		106	5	7			
6858		5		63	3	3			
6859		1		69	6	2			
6860		8		107	4	8			
6861		5		106	1	10			
6862		1		86	3	12			
6863		2		72	3	12			
6864		1		116	2	16			
6865		5		141	1	11			
6867		4		112		6			
6870		6		75	7	7			
6871		3		88	8	9			
6872		3		75	3	8			
6873		1		75	9	14			
6874		4		67	2	3			
6875		2		77	4	6			
6876		2		71	2	4			
6877		1		66	6	8			
6878		6		83	3	7			
6879		1		70	2	16			
6880		4		88	4	8			
6881		3		66	3	5			
6882		7		80	4	12			
6883		1		65	4	6			
6884		1		94	6	15			
6885		6		88	2	11			
6886		4		90	11	14			
6887		5		135	5	15			
6888		1		90	12	8			
6891		6		71		4			
6892		5		67	9	4			
6893		1		110		1			
6894		1		89		2			
6895		1		94	57	7			
6904		2		72	2	10			
6905		1		97	4	6			
6907		4		69	1	4			
6908		3		72	4	1			
6909		4		124	1	8			
6910		3		93	5	2			
6911		5		105	15	15			
6912		1		120	3	10			
6913		2		87	3	4			
6914		9		105	6	10			
6915		1		68	6	8			
6916		3		69	4	3			
6917		3		66	3	10			
6918		1		67	4	3			
6919		2		87	3				
6920		2		102	4	12			
6921		1		95	10	11			
6923		4		74	4	6			
6924		3		74	3	9			
6925		1		74	1				
6928		2		114	1	8			
6929		5		113	1	12			
6931		1		91	1	7			
6932		1		62	3	11			
6933		6		105	8	25			
6935		3		70	5	2			
6936		5		78					
6937		6		85	3	13			
6938		2		60	3				
6939		5		97	5	7			
6941		3		66	2	5			
6942		6		108	7	11			
6943		4		68	3	4			
6944		1		73	3	6			
6945		1		75	3	5			
6946		7		104	5	18			
6947		2		72	2	8			
6952		1		62	5	12			
6953		1		60	4	6			
6954		4		78	3	7			
6955		1		90	2	9			
6956		5		91	3	6			
6957		1		91	6	13			
6958		5		100	3	18			
6959		3		89	2	6			
6960		5		105	5	19			
6961		5		118	12	5			
6962		1		118	11	16			
6963		5		92	4	7			
6964		3		70	3	5			
6965		2		80	3	13			
6966		1		80					
6967		1		60	4	5			
